"Id","Season","Week","SeasonType","StartDate","Completed","HomeTeam","HomePoints","AwayTeam","AwayClassification","AwayPoints"
"401767199","2025","11","regular","2025-11-08T18:00:00.000Z","false","Eastern Illinois","","Tennessee Tech","fcs",""
"401767330","2025","11","regular","2025-11-08T18:00:00.000Z","false","Towson","","Villanova","fcs",""
"401767443","2025","11","regular","2025-11-08T18:00:00.000Z","false","Indiana State","","Illinois State","fcs",""
"401767599","2025","11","regular","2025-11-08T18:00:00.000Z","false","Morehead State","","Butler","fcs",""
"401767646","2025","11","regular","2025-11-08T18:00:00.000Z","false","Valparaiso","","San Diego","fcs",""
"401767669","2025","11","regular","2025-11-08T18:00:00.000Z","false","Fordham","","Bucknell","fcs",""
"401767724","2025","11","regular","2025-11-08T18:00:00.000Z","false","Georgetown","","Richmond","fcs",""
"401777076","2025","11","regular","2025-11-08T18:00:00.000Z","false","Kenyon","","Denison University","iii",""
"401777044","2025","11","regular","2025-11-08T18:00:00.000Z","false","Rockford","","Wisconsin-Lutheran","iii",""
"401777000","2025","11","regular","2025-11-08T18:00:00.000Z","false","Misericordia","","Delaware Valley","iii",""
"401776742","2025","11","regular","2025-11-08T18:00:00.000Z","false","Saint John's (MN)","","St. Scholastica","iii",""
"401776749","2025","11","regular","2025-11-08T18:00:00.000Z","false","St. Olaf","","Hamline University","iii",""
"401774110","2025","11","regular","2025-11-08T18:00:00.000Z","false","Rensselaer","","Ithaca College","iii",""
"401774128","2025","11","regular","2025-11-08T18:00:00.000Z","false","Adrian","","Trine University","iii",""
"401774138","2025","11","regular","2025-11-08T18:00:00.000Z","false","Rowan","","Castleton","iii",""
"401776991","2025","11","regular","2025-11-08T18:00:00.000Z","false","Lebanon Valley","","Reading","iii",""
"401774216","2025","11","regular","2025-11-08T18:00:00.000Z","false","Huntingdon College (AL)","","Southern Virginia","iii",""
"401774233","2025","11","regular","2025-11-08T18:00:00.000Z","false","Methodist","","Brevard College","iii",""
"401774243","2025","11","regular","2025-11-08T18:00:00.000Z","false","Berry College","","Maryville College (TN)","iii",""
"401774318","2025","11","regular","2025-11-08T18:00:00.000Z","false","William Paterson","","Kean","iii",""
"401774356","2025","11","regular","2025-11-08T18:00:00.000Z","false","Carthage","","Augustana (IL)","iii",""
"401774364","2025","11","regular","2025-11-08T18:00:00.000Z","false","Illinois Wesleyan","","Carroll University (WI)","iii",""
"401774383","2025","11","regular","2025-11-08T18:00:00.000Z","false","Wheaton","","Millikin","iii",""
"401774388","2025","11","regular","2025-11-08T18:00:00.000Z","false","Elmhurst","","North Central College","iii",""
"401774390","2025","11","regular","2025-11-08T18:00:00.000Z","false","Washington University (St. Louis)","","North Park","iii",""
"401776734","2025","11","regular","2025-11-08T18:00:00.000Z","false","Augsburg","","Gustavus Adolphus","iii",""
"401767396","2025","11","regular","2025-11-08T18:30:00.000Z","false","South Carolina State","","Howard","fcs",""
"401767206","2025","11","regular","2025-11-08T18:30:00.000Z","false","Gardner-Webb","","Southeast Missouri State","fcs",""
"401767590","2025","11","regular","2025-11-08T18:30:00.000Z","false","VMI","","Wofford","fcs",""
"401777205","2025","11","regular","2025-11-08T18:30:00.000Z","false","Marietta","","University of Mount Union","iii",""
"401777181","2025","11","regular","2025-11-08T18:30:00.000Z","false","Ohio Northern","","Baldwin Wallace","iii",""
"401774405","2025","11","regular","2025-11-08T18:30:00.000Z","false","Franklin","","Bluffton","iii",""
"401774420","2025","11","regular","2025-11-08T18:30:00.000Z","false","Hanover College","","Otterbein","iii",""
"401774426","2025","11","regular","2025-11-08T18:30:00.000Z","false","Mount St. Joseph","","Manchester","iii",""
"401777189","2025","11","regular","2025-11-08T18:30:00.000Z","false","Capital","","Muskingum University","iii",""
"401777196","2025","11","regular","2025-11-08T18:30:00.000Z","false","Heidelberg","","Wilmington (OH)","iii",""
"401766728","2025","11","regular","2025-11-08T19:00:00.000Z","false","Monmouth (IL)","","Ripon","iii",""
"401767409","2025","11","regular","2025-11-08T19:00:00.000Z","false","North Carolina Central","","Norfolk State","fcs",""
"401767480","2025","11","regular","2025-11-08T19:00:00.000Z","false","Northwestern State","","Incarnate Word","fcs",""
"401767507","2025","11","regular","2025-11-08T19:00:00.000Z","false","North Dakota","","North Dakota State","fcs",""
"401773792","2025","11","regular","2025-11-08T19:00:00.000Z","false","Sioux Falls","","Wayne State (NE)","ii",""
"401773780","2025","11","regular","2025-11-08T19:00:00.000Z","false","Southwest Minnesota State","","Concordia University St Paul","ii",""
"401773773","2025","11","regular","2025-11-08T19:00:00.000Z","false","Augustana University (SD)","","Minnesota State Mankato","ii",""
"401773645","2025","11","regular","2025-11-08T19:00:00.000Z","false","Central Missouri","","Pittsburg St","ii",""
"401773611","2025","11","regular","2025-11-08T19:00:00.000Z","false","Washburn","","Emporia State University","ii",""
"401773602","2025","11","regular","2025-11-08T19:00:00.000Z","false","Central Oklahoma","","Missouri Southern State","ii",""
"401773562","2025","11","regular","2025-11-08T19:00:00.000Z","false","Midwestern State","","West Texas A&M","ii",""
"401773487","2025","11","regular","2025-11-08T19:00:00.000Z","false","Roosevelt","","Wayne State (MI)","ii",""
