"Season","Week","SeasonType","StartDate","Completed","HomeTeam","HomePoints","AwayTeam","AwayPoints"
"2025","4","regular","2025-09-20T19:30:00.000Z","true","UCF","34","North Carolina","9"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","William & Mary","34","Charleston Southern","7"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","Brevard College","38","ERSKINE","34"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","Washington and Lee","35","Guilford College","7"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","Linfield College","28","Chapman","13"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","Colorado Mesa","24","CSU Pueblo","31"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","Puget Sound","28","California Lutheran University","55"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","Howard","34","Hampton","7"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","Norfolk State","28","Sacred Heart","31"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","Pomona Pitzer","3","Lewis & Clark College","21"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","Livingstone","17","Bowie State","16"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","Michigan Tech","14","Upper Iowa University","21"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","North Carolina A&T","20","North Carolina Central","62"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","North Dakota","58","Valparaiso","7"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","NEWBERG","21","Claremont-Mudd-Scripps College","28"
"2025","4","regular","2025-09-20T20:00:00.000Z","true","Duke","45","NC State","33"
"2025","4","regular","2025-09-20T20:05:00.000Z","true","Western Oregon","66","Sul Ross State","3"
"2025","4","regular","2025-09-20T20:15:00.000Z","true","Mississippi State","38","Northern Illinois","10"
"2025","4","regular","2025-09-20T20:30:00.000Z","true","Georgia Tech","45","Temple","24"
"2025","4","regular","2025-09-20T21:00:00.000Z","true","Pittsburg St","31","Fort Hays State","16"
"2025","4","regular","2025-09-20T21:00:00.000Z","true","Northern Arizona","31","Incarnate Word","23"
"2025","4","regular","2025-09-20T21:00:00.000Z","true","Missouri Southern State","14","Northwest Missouri St","21"
"2025","4","regular","2025-09-20T21:00:00.000Z","true","San José State","31","Idaho","28"
"2025","4","regular","2025-09-20T21:30:00.000Z","true","East Tennessee State","26","Elon","16"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Kansas","41","West Virginia","10"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Allen","49","Clark Atlanta","38"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Slippery Rock","42","Shippensburg","0"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Idaho State","90","Lincoln (CA)","0"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","UVA Wise","7","Wingate","28"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Merrimack","16","Central Connecticut","14"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Florida International","16","Delaware","38"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Kalamazoo","27","Anderson (IN)","0"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","West Georgia","33","Eastern Kentucky","12"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Indianapolis","47","McKendree","19"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","UNC Pembroke","41","Ferrum","14"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Virginia Union","28","Johnson C Smith","10"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Campbell","50","Bryant","48"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Ohio Wesleyan","17","Wittenberg","55"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Bucknell","24","Lehigh","41"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Morehead State","45","Kentucky Christian","28"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Towson","28","Youngstown State","31"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Alfred State","56","Buffalo State","20"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Kennesaw State","28","Arkansas State","21"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Akron","51","Duquesne","7"
"2025","4","regular","2025-09-20T22:00:00.000Z","true","Rhode Island","28","Long Island University","7"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Missouri","29","South Carolina","20"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","CENTENARY","33","East Texas Baptist University","50"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Allegheny","26","Thiel","0"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Newberry","10","Catawba","21"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Missouri Western","26","Central Missouri","34"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Middle Tennessee","28","Marshall","42"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Missouri State","42","UT Martin","10"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","William Jewell","19","Southwest Baptist","29"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Heidelberg","37","Calvin University","40"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Augustana (IL)","7","Wheaton","50"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Houston Christian","23","Northern Colorado","26"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Southeast Missouri State","31","Southern Illinois","59"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Davidson","48","Greensboro College","0"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Geneva","55","Saint Vincent","35"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","UAlbany","13","Cornell","10"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Western Kentucky","31","Nevada","16"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Jacksonville State","45","Murray State","10"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Air Force","37","Boise State","49"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Millikin","22","North Park","17"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Grambling","31","East Texas A&M","28"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Case Western Reserve","23","Westminster (PA)","28"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Southern Arkansas","12","Harding University","31"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Angelo State","56","Western New Mexico","27"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Eastern Washington","52","Western Illinois","31"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Georgia Southern","45","Maine","17"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","East Central (OK)","13","Southern Nazarene","17"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Arkansas-Monticello","18","Henderson State","48"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","North Greenville","17","West Florida","25"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Prairie View A&M","27","Northwestern State","24"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Tufts","22","Wesleyan University (CT)","20"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Southeastern Oklahoma State","14","Southwestern Oklahoma State","35"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Tarleton State","52","Chattanooga","24"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Missouri S&T","20","Truman State","49"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Midwestern State","31","Eastern New Mexico","56"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Northwestern (MN)","13","Wisconsin-Stout","56"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Lindenwood","30","Stony Brook","27"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Alabama A&M","49","Lane College","7"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Wisconsin-Lutheran","20","Concordia-Wisconsin","27"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","West Alabama","52","Wilson","14"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","Beloit","14","Knox College","16"
"2025","4","regular","2025-09-20T23:00:00.000Z","true","South Alabama","20","Coastal Carolina","38"
"2025","4","regular","2025-09-20T23:30:00.000Z","true","Indiana","63","Illinois","10"
"2025","4","regular","2025-09-20T23:30:00.000Z","true","Lincoln (MO)","21","Quincy","24"
"2025","4","regular","2025-09-20T23:30:00.000Z","true","Miami","26","Florida","7"
"2025","4","regular","2025-09-20T23:30:00.000Z","true","Washington State","24","Washington","59"
"2025","4","regular","2025-09-20T23:30:00.000Z","true","Louisiana Tech","30","Southern Miss","20"
"2025","4","regular","2025-09-20T23:30:00.000Z","true","Virginia","48","Stanford","20"
"2025","4","regular","2025-09-20T23:30:00.000Z","true","Baylor","24","Arizona State","27"
"2025","4","regular","2025-09-20T23:30:00.000Z","true","Vanderbilt","70","Georgia State","21"
"2025","4","regular","2025-09-20T23:30:00.000Z","true","East Carolina","13","BYU","34"
"2025","4","regular","2025-09-20T23:45:00.000Z","true","LSU","56","SE Louisiana","10"
"2025","4","regular","2025-09-21T00:00:00.000Z","true","Texas State","35","Nicholls","3"
"2025","4","regular","2025-09-21T00:00:00.000Z","true","Texas A&M-Kingsville","30","UT Permian Basin","43"
"2025","4","regular","2025-09-21T00:00:00.000Z","true","Utah Tech","20","Northern Iowa","9"
"2025","4","regular","2025-09-21T00:00:00.000Z","true","Oklahoma Baptist","16","Northwestern Oklahoma State","8"
"2025","4","regular","2025-09-21T00:00:00.000Z","true","Stephen F. Austin","35","Cal Poly","17"
"2025","4","regular","2025-09-21T00:00:00.000Z","true","Utah State","48","McNeese","7"
"2025","4","regular","2025-09-21T00:00:00.000Z","true","Southwestern University","35","Texas Lutheran","38"
"2025","4","regular","2025-09-21T00:00:00.000Z","true","Adams State","6","Western Colorado","45"
"2025","4","regular","2025-09-21T00:00:00.000Z","true","UT Rio Grande Valley","61","Texas Wesleyan","13"
"2025","4","regular","2025-09-21T00:00:00.000Z","true","Central Oklahoma","34","Washburn","28"
"2025","4","regular","2025-09-21T00:00:00.000Z","true","Ouachita Baptist","23","Arkansas Tech","28"
"2025","4","regular","2025-09-21T00:00:00.000Z","true","Texas","55","Sam Houston","0"
"2025","4","regular","2025-09-21T00:00:00.000Z","true","Abilene Christian","45","Austin Peay","31"
"2025","4","regular","2025-09-21T01:00:00.000Z","true","UTEP","25","UL Monroe","31"
"2025","4","regular","2025-09-21T01:00:00.000Z","true","Weber State","38","Butler","24"
"2025","4","regular","2025-09-21T01:00:00.000Z","true","Pacific (OR)","13","Wisconsin-Stevens Pt","36"
"2025","4","regular","2025-09-21T01:00:00.000Z","true","Central Washington","52","West Texas A&M","6"
"2025","4","regular","2025-09-21T01:00:00.000Z","true","Sacramento State","45","Central Arkansas","16"
"2025","4","regular","2025-09-21T01:30:00.000Z","true","Colorado State","16","UTSA","17"
"2025","4","regular","2025-09-21T02:00:00.000Z","true","UC Davis","50","Southern Utah","34"
"2025","4","regular","2025-09-21T02:15:00.000Z","true","Colorado","37","Wyoming","20"
"2025","4","regular","2025-09-21T02:30:00.000Z","true","San Diego State","34","California","0"
"2025","4","regular","2025-09-21T03:00:00.000Z","true","USC","45","Michigan State","31"
"2025","4","regular","2025-09-21T03:59:00.000Z","true","Hawai'i","21","Fresno State","23"
"2025","5","regular","2025-09-25T23:30:00.000Z","true","East Carolina","28","Army","6"
"2025","5","regular","2025-09-25T23:30:00.000Z","true","Davenport","0","Lincoln (CA)","0"
"2025","5","regular","2025-09-26T23:00:00.000Z","true","Virginia","46","Florida State","38"
"2025","5","regular","2025-09-27T01:00:00.000Z","true","Arizona State","27","TCU","24"
"2025","5","regular","2025-09-27T02:30:00.000Z","true","Oregon State","24","Houston","27"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","SUNY Morrisville","3","Cortland","48"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Albright","35","Widener","9"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Hilbert College","8","Buffalo State","15"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Lehigh","44","Pennsylvania","30"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Sacred Heart","35","Delaware State","31"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","FDU-Florham","20","Stevenson","55"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Kansas","34","Cincinnati","37"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Columbia","19","Georgetown","10"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Syracuse","3","Duke","38"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Central Connecticut","28","Dartmouth","35"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Wagner","18","Norfolk State","13"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Dayton","48","Stetson","14"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Northwood (MI)","13","Ashland","21"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Randolph-Macon","24","Washington and Lee","6"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Pittsburgh","27","Louisville","34"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","American International","34","Bentley","41"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Shepherd","10","Kutztown University","49"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Shorter","29","Chowan","30"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","North Greenville","44","West Alabama","52"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Curry College","52","Dean College","12"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Seton Hill","13","Indiana-Pennsylvania","40"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Millersville","7","West Chester","38"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Misericordia","41","Reading","10"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Framingham State","46","Bridgewater State","40"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Rensselaer","31","University of Rochester (NY)","3"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Illinois","34","USC","32"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","North Texas","36","South Alabama","22"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Norwich","0","Merchant Marine Academy","49"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Arkansas","13","Notre Dame","56"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Christopher Newport","41","Susquehanna","27"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Yale","41","Cornell","24"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Minnesota","31","Rutgers","28"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Worcester Polytechnic Institute","21","Coast Guard","49"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Plymouth State","14","Mass Maritime","10"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","MIT","7","Springfield","31"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Duquesne","44","New Haven","18"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Edinboro University","21","Clarion","20"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Wake Forest","29","Georgia Tech","30"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Ohio","35","Bowling Green","20"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Oberlin","0","Wooster","38"
"2025","5","regular","2025-09-27T16:00:00.000Z","true","Kansas State","34","UCF","20"
"2025","5","regular","2025-09-27T16:45:00.000Z","true","Vanderbilt","55","Utah State","35"
"2025","5","regular","2025-09-27T17:00:00.000Z","true","Lock Haven University","21","East Stroudsburg University","24"
"2025","5","regular","2025-09-27T17:00:00.000Z","true","Mars Hill","21","Mary Hardin-Baylor","7"
"2025","5","regular","2025-09-27T17:00:00.000Z","true","Nichols College","41","New England College","21"
"2025","5","regular","2025-09-27T17:00:00.000Z","true","Brockport","56","Hartwick","0"
"2025","5","regular","2025-09-27T17:00:00.000Z","true","Delaware Valley","18","Lebanon Valley","21"
"2025","5","regular","2025-09-27T17:00:00.000Z","true","St. Anselm","31","Pace","29"
"2025","5","regular","2025-09-27T17:00:00.000Z","true","Wittenberg","0","Depauw","28"
